"URL","Latency 1 (ms)","Latency 2 (ms)","Latency 3 (ms)","Avg Latency (ms)","Min (ms)","Max (ms)","Size (KB)","Cache Status 1","Cache Status 2","Cache Status 3","Age 1 (s)","Age 2 (s)","Age 3 (s)","Status","Error"
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjBkZGY5ZjE1NzJlYTA4OTkyYmI1OTg4MWY1NWVmZWVmIiwiZnAiOlswLjUsMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","9.09","8.43","7.92","8.48","7.92","9.09","7.22","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","87490","87490","87490","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjU5MTQyNTFhZDA2NWZhNDFmMjM2MGE4Zjk2NjU4Y2YzIiwiZnAiOlswLjUsMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","10.48","7.42","9.03","8.98","7.42","10.48","7.69","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","88783","88783","88783","200",""
"https://media.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6IjAxNTc0YzAzM2E4M2VmZWRlNzJjYTc5NGYzOTI1ZGQyIiwiZnAiOlswLjU3NzYzNywwLjQzNTIyMV0sInIiOjEuMzgsIm8iOiJnbG9iYWwifQ","10.04","8.88","9.86","9.59","8.88","10.04","21.72","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","370796","370796","370796","200",""
"https://media.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6IjNhNzQwNzZkYzUxZGJiNzk1NmMyNjVlMGMwZDJiYjJhIiwiY3JvcCI6WzAsODMsODAwLDQ1MF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","8","7.18","7.54","7.57","7.18","8","10.28","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","370797","370797","370797","200",""
"https://media.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6IjhiNjkzNzQwMDJkYmQ4NzUzNDM4ODViMjE3YTg4MGM4IiwiY3JvcCI6WzAsMCwyNDAwLDEzNTBdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","10.67","8.66","9.46","9.6","8.66","10.67","4.15","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","370798","370798","370798","200",""
"https://media.dngroup.com/image/eyJ3Ijo0NTAsImYiOiJ3ZWJwIiwiayI6IjIzMGJmZGJlNGUxY2NjMDdmMDIzODc0NjA0OTQxM2E5IiwiY3JvcCI6WzEsODEsNzc3LDQzN10sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","9.1","8.81","8.07","8.66","8.07","9.1","25.14","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","366829","366829","366829","200",""
"https://media.dngroup.com/image/eyJ3Ijo0NTAsImYiOiJ3ZWJwIiwiayI6ImNlM2Y0MGVlMmYxNzg4YWViYzY4MDQ2MGZkMjk1NWYyIiwiY3JvcCI6WzAsMTA2LDk2MCw1NDBdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","9.55","9.73","7.87","9.05","7.87","9.73","14.24","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","278151","278151","278151","200",""
"https://media.dngroup.com/image/eyJ3Ijo0NTAsImYiOiJ3ZWJwIiwiayI6IjRjMTQ2Y2U4MzFkZjE3YzRhYjlmNmMyNjJlYmEwODU0IiwiY3JvcCI6WzAsMCw2MDAsMzM4XSwiciI6MS43OCwibyI6Imdsb2JhbCJ9","59.06","7.58","9.08","25.24","7.58","59.06","17.58","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","95529","95529","95529","200",""
"https://media.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6ImI1MWI1MDMxODU3MzJlZGE5MWMyNjc5Y2ZlNTU1YTU1IiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","8.88","6.91","9.12","8.3","6.91","9.12","3.62","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","10651","10651","10651","200",""
"https://media.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6Ijk1MGZmZWEwMTZkOGY2ODEzMTkyN2Y0MDMyZDRjYTJlIiwiZnAiOlswLjUsMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","8.14","6.93","6.76","7.28","6.76","8.14","2.56","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","220205","220205","220205","200",""
