"URL","Latency 1 (ms)","Latency 2 (ms)","Latency 3 (ms)","Avg Latency (ms)","Min (ms)","Max (ms)","Size (KB)","Cache Status 1","Cache Status 2","Cache Status 3","Age 1 (s)","Age 2 (s)","Age 3 (s)","Status","Error"
"https://image-stage.dngroup.com/global/nhst/binary/cbd4d3a0131e06c50cb5a411d5f96211?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","237.92","232.28","231.22","233.81","231.22","237.92","29.03","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","2087","2087","2087","200",""
"https://image-stage.dngroup.com/global/nhst/binary/9c6a746097f81ae4a67b276f49cf2ba5?crop=1600%2C900%2Cx0%2Cy39%2Csafe&width=350&format=auto&quality=80","324.2","217.71","216.79","252.9","216.79","324.2","11.17","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","2089","2089","2089","200",""
"https://image-stage.dngroup.com/global/nhst/binary/c694353a788103c32baa31782a2f4eaf?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","308.84","226.36","222.61","252.6","222.61","308.84","18.6","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","2088","2088","2088","200",""
"https://image-stage.dngroup.com/global/nhst/binary/4c0c5b68997c780943af03e97b51fb43?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","392.64","220.37","217.45","276.82","217.45","392.64","14.64","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","3108","3108","3108","200",""
"https://image-stage.dngroup.com/global/nhst/binary/7bfe727ae6bf1d33f6e2c5f8a3c82839?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","472.22","221.46","228.18","307.29","221.46","472.22","18.72","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","2094","2094","2094","200",""
"https://image-stage.dngroup.com/global/nhst/binary/5458031657f68401b054087827366292?crop=2005%2C1128%2Cx0%2Cy52%2Csafe&width=450&format=auto&quality=80","538.59","213.54","215.8","322.64","213.54","538.59","10.38","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","2091","2091","2091","200",""
"https://image-stage.dngroup.com/global/nhst/binary/cdabebbe809a063db27cd2586e2ef3fb?crop=1024%2C576%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","408.77","237.52","236.51","294.27","236.51","408.77","35.59","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","2092","2092","2092","200",""
"https://image-stage.dngroup.com/global/nhst/binary/2c43ef282afa0a3ad1fe5a01dd1fc3a3?crop=1600%2C900%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","478.82","225.89","223.8","309.5","223.8","478.82","23.2","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","2094","2094","2094","200",""
"https://image-stage.dngroup.com/global/nhst/binary/58c8d1ebb4f244d610f0e2f13285aa0d?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","375.71","216.73","223.18","271.87","216.73","375.71","12.67","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","3119","3119","3119","200",""
"https://image-stage.dngroup.com/global/nhst/binary/0825a1b8c12999c6659b4b813e726a92?crop=1200%2C675%2Cx0%2Cy29%2Csafe&width=450&format=auto&quality=80","354.63","222.48","224.32","267.14","222.48","354.63","18.04","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","2096","2096","2096","200",""
